TransactionDate,CargoName,TargetCity,CommodityName,Quantity,HarborReportVesselID,OVLSVesselID,HarborReportVesselType,OVLSLocation,OVLSVesselType,TransponderTime,DwellTime
2035-08-29,cargo_2035_27592e9e,Paackland,Cod/Gadus n.specificatae,49.5,baitedbreath538,baitedbreath538,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-29T18:21:29.013541,63815.984032
2035-08-29,cargo_2035_27592e9e,Paackland,Cod/Gadus n.specificatae,49.5,baitedbreath538,baitedbreath538,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-08-29T18:21:29.013541,63815.984032
2035-08-29,cargo_2035_27592e9e,Paackland,Cod/Gadus n.specificatae,49.5,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-08-29T08:37:41.664137,52520.236505
2035-08-29,cargo_2035_27592e9e,Paackland,Cod/Gadus n.specificatae,49.5,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-08-29T08:37:41.664137,52520.236505
2035-09-05,cargo_2035_275967e6,Paackland,Cod/Gadus n.specificatae,36.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-05,cargo_2035_275967e6,Paackland,Cod/Gadus n.specificatae,36.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-05,cargo_2035_275967e6,Paackland,Cod/Gadus n.specificatae,36.0,freightfrontiers1bc,freightfrontiers1bc,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-05T05:08:00.462185,52198.52106
2035-09-06,cargo_2035_275987f2,Paackland,Cod/Gadus n.specificatae,27.0,maritimemiraclef85,maritimemiraclef85,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-06T23:58:50.804238,44434.272646
2035-09-08,cargo_2035_27599f05,Paackland,Cod/Gadus n.specificatae,27.0,transcontinentalcf3,transcontinentalcf3,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-08T04:19:52.355718,41097.685076
2035-09-08,cargo_2035_27599f05,Paackland,Cod/Gadus n.specificatae,27.0,transcontinentalcf3,transcontinentalcf3,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-08T04:19:52.355718,41097.685076
2035-09-08,cargo_2035_27599f05,Paackland,Cod/Gadus n.specificatae,27.0,transcontinentalcf3,transcontinentalcf3,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-08T04:19:52.355718,41097.685076
2035-09-13,cargo_2035_27602f19,South Paackland,Cod/Gadus n.specificatae,30.0,arcticgraylingangler094,arcticgraylingangler094,['Entity.Vessel.FishingVessel'],City of South Paackland,['Entity.Vessel.FishingVessel'],2035-09-13T04:57:30.492131,327749.507869
2035-09-20,cargo_2035_27606f3c,Paackland,Cod/Gadus n.specificatae,33.0,barracudabandit836,barracudabandit836,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-20T20:53:11.022384,270408.977616
2035-09-20,cargo_2035_27606f3c,Paackland,Cod/Gadus n.specificatae,33.0,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-20T19:18:46.000666,48812.437587
2035-09-20,cargo_2035_27606f3c,Paackland,Cod/Gadus n.specificatae,33.0,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-20T19:18:46.000666,48812.437587
2035-09-26,cargo_2035_27610861,Paackland,Cod/Gadus n.specificatae,19.5,nauticalnexus1a5d,nauticalnexus1a5d,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-26T20:06:10.996685,64459.638996
2035-09-26,cargo_2035_27610861,Paackland,Cod/Gadus n.specificatae,19.5,freightfusion141,freightfusion141,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-26T15:56:52.299646,34757.641678
2035-09-26,cargo_2035_27610861,Paackland,Cod/Gadus n.specificatae,19.5,freightfusion141,freightfusion141,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-09-26T15:56:52.299646,34757.641678
2035-09-27,cargo_2035_27611f27,Paackland,Cod/Gadus n.specificatae,58.5,barracudabandit836,barracudabandit836,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-27T19:23:34.265863,294249.916667
2035-09-27,cargo_2035_27611f27,Paackland,Cod/Gadus n.specificatae,58.5,muskellungemarauder78c,muskellungemarauder78c,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-27T00:28:32.766880,41535.416124
2035-10-03,cargo_2035_27614127,Paackland,Cod/Gadus n.specificatae,54.0,oceanicoasis15f6,oceanicoasis15f6,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-03T22:45:09.409088,52630.052122
2035-10-03,cargo_2035_27614127,Paackland,Cod/Gadus n.specificatae,54.0,oceanicoasis15f6,oceanicoasis15f6,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-03T22:45:09.409088,52630.052122
2035-10-11,cargo_2035_27620fc3,Paackland,Cod/Gadus n.specificatae,58.5,eelenthusiast8c6,eelenthusiast8c6,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T00:00:00,0.0
2035-10-11,cargo_2035_27620fc3,Paackland,Cod/Gadus n.specificatae,58.5,walleyewranglerda0,walleyewranglerda0,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T19:27:12.945363,59746.684242
2035-10-11,cargo_2035_27620fc3,Paackland,Cod/Gadus n.specificatae,58.5,walleyewranglerda0,walleyewranglerda0,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-11T00:00:00,18735.743282
2035-10-20,cargo_2035_27625b9e,Paackland,Cod/Gadus n.specificatae,-4.5,flounderfinderd64,flounderfinderd64,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-20T23:34:44.769001,192643.423932
2035-10-24,cargo_2035_276278c7,Paackland,Cod/Gadus n.specificatae,52.5,transoceane48,transoceane48,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-24T07:45:07.401085,56690.203086
2035-10-24,cargo_2035_276278c7,Paackland,Cod/Gadus n.specificatae,52.5,transoceane48,transoceane48,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-24T07:45:07.401085,56690.203086
2035-10-25,cargo_2035_27628367,South Paackland,Cod/Gadus n.specificatae,45.0,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-25T08:22:53.041108,45372.409595
2035-10-25,cargo_2035_27628367,South Paackland,Cod/Gadus n.specificatae,45.0,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-25T08:22:53.041108,45372.409595
2035-10-25,cargo_2035_27628367,South Paackland,Cod/Gadus n.specificatae,45.0,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-10-25T08:22:53.041108,45372.409595
2035-10-27,cargo_2035_27629d4c,Paackland,Cod/Gadus n.specificatae,37.5,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-27T05:04:23.651960,44315.725401
2035-10-27,cargo_2035_27629d4c,Paackland,Cod/Gadus n.specificatae,37.5,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-27T05:04:23.651960,44315.725401
2035-10-27,cargo_2035_27629d4c,Paackland,Cod/Gadus n.specificatae,37.5,vesselvictoryafd,vesselvictoryafd,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-10-27T05:04:23.651960,44315.725401
2035-10-28,cargo_2035_27631aa1,Paackland,Cod/Gadus n.specificatae,96.0,albacoreangler47d,albacoreangler47d,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-28T21:32:42.809460,52052.017014
2035-10-28,cargo_2035_27631aa1,Paackland,Cod/Gadus n.specificatae,96.0,seabreamseekerd8b,seabreamseekerd8b,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-28T20:13:16.269485,100316.221705
2035-10-28,cargo_2035_27631aa1,Paackland,Cod/Gadus n.specificatae,96.0,seabreamseekerd8b,seabreamseekerd8b,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-10-28T20:13:16.269485,100316.221705
2035-08-10,cargo_2035_2773233d,Lomark,Cod/Gadus n.specificatae,26.125,seasanctuary505,seasanctuary505,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-08-10T04:36:04.640215,52097.941502
2035-08-10,cargo_2035_2773233d,Lomark,Cod/Gadus n.specificatae,26.125,transglobal266,transglobal266,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-08-10T16:14:22.149784,72511.304717
2035-09-28,cargo_2035_27742fda,Lomark,Cod/Gadus n.specificatae,44.0,groupergrabber60d,groupergrabber60d,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-09-28T21:33:32.181969,290324.342425
2035-10-02,cargo_2035_27743b04,Lomark,Cod/Gadus n.specificatae,39.875,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-02T00:44:26.712294,4974.077533
2035-10-02,cargo_2035_27743b04,Lomark,Cod/Gadus n.specificatae,39.875,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-02T05:07:43.014418,3699.864705
2035-10-02,cargo_2035_27743b04,Lomark,Cod/Gadus n.specificatae,39.875,nauticalnucleus107c4,nauticalnucleus107c4,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-02T23:42:29.076968,51805.280317
2035-10-12,cargo_2035_2774568c,Lomark,Cod/Gadus n.specificatae,49.5,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-10-12,cargo_2035_2774568c,Lomark,Cod/Gadus n.specificatae,49.5,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-10-12,cargo_2035_2774568c,Lomark,Cod/Gadus n.specificatae,49.5,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-10-23,cargo_2035_27747557,Lomark,Cod/Gadus n.specificatae,53.625,pacificcodcapturer81c,pacificcodcapturer81c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-23T11:39:10.812629,174049.187371
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,nauticalnomada36,nauticalnomada36,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T14:24:59.616710,50963.299189
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,nauticalnomada36,nauticalnomada36,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T14:24:59.616710,50963.299189
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:19:10.155552,67408.342097
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:19:10.155552,67408.342097
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T10:08:42.886923,93313.559719
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T10:08:42.886923,93313.559719
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,clamcatcherfb3,clamcatcherfb3,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T06:49:48.457085,105279.804328
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,clamcatcherfb3,clamcatcherfb3,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T16:21:59.322365,113960.517231
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T16:21:59.322365,113960.517231
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,nauticalnimbusa99,nauticalnimbusa99,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:20:26.225463,61574.665043
2035-11-02,cargo_2035_277493ad,Lomark,Cod/Gadus n.specificatae,33.0,nauticalnimbusa99,nauticalnimbusa99,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:20:26.225463,61574.665043
2035-11-02,cargo_2035_27759234,Paackland,Cod/Gadus n.specificatae,8.0,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T07:11:18.974272,104016.106737
2035-11-02,cargo_2035_27759234,Paackland,Cod/Gadus n.specificatae,8.0,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,18399.508976
2035-11-02,cargo_2035_27759234,Paackland,Cod/Gadus n.specificatae,8.0,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T20:38:22.425424,228097.574576
2035-11-02,cargo_2035_27759234,Paackland,Cod/Gadus n.specificatae,8.0,bigeyetunabanditb73,bigeyetunabanditb73,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T15:30:14.789325,74052.041781
2035-11-02,cargo_2035_27759234,Paackland,Cod/Gadus n.specificatae,8.0,bigeyetunabanditb73,bigeyetunabanditb73,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,18526.17391
2035-11-21,cargo_2035_277631cd,Paackland,Cod/Gadus n.specificatae,11.25,europeanseabassbuccaneer777,europeanseabassbuccaneer777,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-21T19:33:34.173964,404785.826036
2035-11-21,cargo_2035_277631cd,Paackland,Cod/Gadus n.specificatae,11.25,seasirenf43,seasirenf43,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-21T21:13:46.447789,96410.574068
2035-06-01,cargo_2035_2776649b,Paackland,Cod/Gadus n.specificatae,6.25,seawayspectra490,seawayspectra490,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-06-01T05:47:08.018509,60685.352351
2035-06-01,cargo_2035_2776649b,Paackland,Cod/Gadus n.specificatae,6.25,seawayspectra490,seawayspectra490,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-06-01T05:47:08.018509,60685.352351
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,maritimemomentum8d12,maritimemomentum8d12,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T12:15:16.987076,57760.924319
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,maritimemomentum8d12,maritimemomentum8d12,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T12:15:16.987076,57760.924319
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,transpolar2a4,transpolar2a4,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T22:09:23.088843,67973.520586
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,transpolar2a4,transpolar2a4,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T22:09:23.088843,67973.520586
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T04:24:40.357115,55069.835113
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T04:24:40.357115,55069.835113
2035-03-21,cargo_2035_27775d9b,Paackland,Cod/Gadus n.specificatae,8.75,freightfrontiers7134,freightfrontiers7134,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-03-21T04:24:40.357115,55069.835113
2035-07-21,cargo_2035_27910a64,South Paackland,Cod/Gadus n.specificatae,-3.0,breambanditc85,breambanditc85,['Entity.Vessel.FishingVessel'],City of South Paackland,['Entity.Vessel.FishingVessel'],2035-07-21T12:45:04.705103,127098.00332
2035-07-21,cargo_2035_27910a64,South Paackland,Cod/Gadus n.specificatae,-3.0,vesselvictory3738,vesselvictory3738,['Entity.Vessel.CargoVessel'],City of South Paackland,['Entity.Vessel.CargoVessel'],2035-07-21T01:57:10.511998,47661.288115
2035-08-10,cargo_2035_27915bd2,Lomark,Cod/Gadus n.specificatae,49.5,seasanctuary505,seasanctuary505,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-08-10T04:36:04.640215,52097.941502
2035-08-10,cargo_2035_27915bd2,Lomark,Cod/Gadus n.specificatae,49.5,transglobal266,transglobal266,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-08-10T16:14:22.149784,72511.304717
2035-09-02,cargo_2035_27923e81,Lomark,Cod/Gadus n.specificatae,37.5,brillbandit0a1,brillbandit0a1,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-09-02T14:55:10.674140,76204.493885
2035-09-02,cargo_2035_27923e81,Lomark,Cod/Gadus n.specificatae,37.5,brillbandit0a1,brillbandit0a1,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-09-02T00:00:00,0.0
2035-09-28,cargo_2035_27931dc2,Lomark,Cod/Gadus n.specificatae,45.0,groupergrabber60d,groupergrabber60d,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-09-28T21:33:32.181969,290324.342425
2035-10-12,cargo_2035_279352a3,Lomark,Cod/Gadus n.specificatae,54.0,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-10-12,cargo_2035_279352a3,Lomark,Cod/Gadus n.specificatae,54.0,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-10-12,cargo_2035_279352a3,Lomark,Cod/Gadus n.specificatae,54.0,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-12T08:02:51.473860,53511.748821
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,nauticalnomada36,nauticalnomada36,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T14:24:59.616710,50963.299189
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,nauticalnomada36,nauticalnomada36,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T14:24:59.616710,50963.299189
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:19:10.155552,67408.342097
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:19:10.155552,67408.342097
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T10:08:42.886923,93313.559719
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T10:08:42.886923,93313.559719
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,codcatcher04c,codcatcher04c,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,clamcatcherfb3,clamcatcherfb3,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T06:49:48.457085,105279.804328
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,clamcatcherfb3,clamcatcherfb3,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T16:21:59.322365,113960.517231
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T16:21:59.322365,113960.517231
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,oceanoracle1d0,oceanoracle1d0,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,0.0
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,nauticalnimbusa99,nauticalnimbusa99,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:20:26.225463,61574.665043
2035-11-02,cargo_2035_27942002,Lomark,Cod/Gadus n.specificatae,43.5,nauticalnimbusa99,nauticalnimbusa99,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-02T06:20:26.225463,61574.665043
2035-10-20,cargo_2035_279654cc,Lomark,Cod/Gadus n.specificatae,54.37499999999999,skipjacktunatakerf85,skipjacktunatakerf85,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-20T22:45:38.596647,113235.524454
2035-07-07,cargo_2035_27982bab,Haacklee,Cod/Gadus n.specificatae,11.25,harborhelios585,harborhelios585,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-07-07T02:33:25.374546,54009.234757
2035-07-07,cargo_2035_27983c11,Haacklee,Cod/Gadus n.specificatae,16.25,harborhelios585,harborhelios585,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-07-07T02:33:25.374546,54009.234757
2035-07-10,cargo_2035_279843af,Haacklee,Cod/Gadus n.specificatae,18.75,oceanicoracle2bf2,oceanicoracle2bf2,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-07-10T10:26:46.444747,61293.577271
